,year,label,Category,Attribute,015100,015200,015201,015202,015300,015500,015800,015801,015802,015900,016000,016100,016101,016102,016200,016300,016400,016800,016801,016802
64,2000,DEC_SF3,Housing,"Owner Occupied by Race, White Alone, Not Hispanic or Latino",0.2073490813648294,0.2011104256631709,INACTIVE,INACTIVE,0.3421052631578947,0.2349056603773585,0.2059178743961352,INACTIVE,INACTIVE,0.200187969924812,0.2581664910432034,0.0816831683168316,INACTIVE,INACTIVE,0.0833333333333333,0.1470588235294117,0.1254180602006689,0.147410358565737,INACTIVE,INACTIVE
65,2000,DEC_SF3,Housing,Post 1979 All and Pre 1979 Single Family Renter Occupied by Year Structure Built by Units in Structure,364.0,311.0,INACTIVE,INACTIVE,73.0,349.0,270.0,INACTIVE,INACTIVE,1044.0,241.0,904.0,INACTIVE,INACTIVE,175.0,227.0,53.0,244.0,INACTIVE,INACTIVE
66,2000,DEC_SF3,Housing,Pre 1980 MultiFamily Renter Occupied by Year Structure Built by Units in Structure,825.0,1617.0,INACTIVE,INACTIVE,558.0,1458.0,2374.0,INACTIVE,INACTIVE,654.0,831.0,1597.0,INACTIVE,INACTIVE,1164.0,1529.0,1531.0,2526.0,INACTIVE,INACTIVE
67,2000,DEC_SF3,Housing,Renter Occupied,0.7330456226880394,0.8063571727310749,INACTIVE,INACTIVE,0.6677248677248677,0.8629417382999045,0.8234194954842728,INACTIVE,INACTIVE,0.7817679558011049,0.7543983110485574,0.9307778191291404,INACTIVE,INACTIVE,0.932145305003427,0.8675889328063241,0.8732083792723263,0.8672510958046337,INACTIVE,INACTIVE
68,2000,DEC_SF3,Housing,"Renter Occupied by Race, American Indian and Alaska Native Alone",,,INACTIVE,INACTIVE,,1.0,1.0,INACTIVE,INACTIVE,1.0,0.0,1.0,INACTIVE,INACTIVE,1.0,1.0,1.0,,INACTIVE,INACTIVE
69,2000,DEC_SF3,Housing,"Renter Occupied by Race, Asian Alone",0.4290322580645161,0.7963636363636364,INACTIVE,INACTIVE,0.5168539325842697,0.9709035222052068,0.744927536231884,INACTIVE,INACTIVE,0.7153284671532847,0.7408906882591093,0.9442622950819672,INACTIVE,INACTIVE,0.9387755102040816,0.5818181818181818,0.6625,0.817351598173516,INACTIVE,INACTIVE
70,2000,DEC_SF3,Housing,"Renter Occupied by Race, Black or African American Alone",1.0,0.8481012658227848,INACTIVE,INACTIVE,0.71875,0.9394904458598726,0.8909090909090909,INACTIVE,INACTIVE,0.7576601671309192,0.8125,0.9229618548990276,INACTIVE,INACTIVE,0.9625,0.9621052631578948,0.8774928774928775,0.9321608040201004,INACTIVE,INACTIVE
71,2000,DEC_SF3,Housing,"Renter Occupied by Race, Hispanic or Latino",0.8723404255319149,0.8539325842696629,INACTIVE,INACTIVE,0.8166666666666667,1.0,0.7692307692307693,INACTIVE,INACTIVE,0.9274193548387096,0.9444444444444444,1.0,INACTIVE,INACTIVE,0.9683544303797468,0.9236111111111112,0.9596774193548387,1.0,INACTIVE,INACTIVE
72,2000,DEC_SF3,Housing,"Renter Occupied by Race, Native Hawaiian and Other Pacific Islander Alone",,,INACTIVE,INACTIVE,,,,INACTIVE,INACTIVE,,,,INACTIVE,INACTIVE,1.0,,,1.0,INACTIVE,INACTIVE
73,2000,DEC_SF3,Housing,"Renter Occupied by Race, Some Other Race Alone",1.0,1.0,INACTIVE,INACTIVE,0.7142857142857143,1.0,0.8285714285714286,INACTIVE,INACTIVE,1.0,1.0,1.0,INACTIVE,INACTIVE,1.0,1.0,1.0,1.0,INACTIVE,INACTIVE
74,2000,DEC_SF3,Housing,"Renter Occupied by Race, Two or More Races",0.7346938775510204,1.0,INACTIVE,INACTIVE,1.0,1.0,1.0,INACTIVE,INACTIVE,0.8615384615384616,0.782051282051282,1.0,INACTIVE,INACTIVE,1.0,1.0,0.9019607843137256,0.7757009345794392,INACTIVE,INACTIVE
75,2000,DEC_SF3,Housing,"Renter Occupied by Race, White Alone",0.7935429056924383,0.800705467372134,INACTIVE,INACTIVE,0.663923182441701,0.7670720299345183,0.7882022471910113,INACTIVE,INACTIVE,0.8047493403693932,0.749498997995992,0.9257592800899888,INACTIVE,INACTIVE,0.9178082191780822,0.8541498791297341,0.8794712286158631,0.8590177815410669,INACTIVE,INACTIVE
76,2000,DEC_SF3,Housing,"Renter Occupied by Race, White Alone, Not Hispanic or Latino",0.7926509186351706,0.7988895743368292,INACTIVE,INACTIVE,0.6578947368421053,0.7650943396226415,0.7940821256038647,INACTIVE,INACTIVE,0.799812030075188,0.7418335089567967,0.9183168316831684,INACTIVE,INACTIVE,0.9166666666666666,0.8529411764705882,0.8745819397993311,0.852589641434263,INACTIVE,INACTIVE
77,2000,DEC_SF3,Housing,Total Number of Units,1782.0,2519.0,INACTIVE,INACTIVE,988.0,2280.0,3321.0,INACTIVE,INACTIVE,2250.0,1633.0,2730.0,INACTIVE,INACTIVE,1492.0,2100.0,1873.0,3313.0,INACTIVE,INACTIVE
78,2000,DEC_SF3,Housing,Total Vacant Units,160.0,128.0,INACTIVE,INACTIVE,43.0,186.0,110.0,INACTIVE,INACTIVE,78.0,212.0,43.0,INACTIVE,INACTIVE,33.0,76.0,59.0,119.0,INACTIVE,INACTIVE
79,2000,DEC_SF3,Housing,Vacancy Rate,0.0897867564534231,0.0508138150059547,INACTIVE,INACTIVE,0.0435222672064777,0.081578947368421,0.0331225534477567,INACTIVE,INACTIVE,0.0346666666666666,0.1298224127372933,0.0157509157509157,INACTIVE,INACTIVE,0.0221179624664879,0.0361904761904761,0.0315002669514148,0.0359191065499547,INACTIVE,INACTIVE
80,2000,DEC_SF3,Housing Prices,Contract Rent 100 to 149,0.0,19.0,INACTIVE,INACTIVE,13.0,53.0,44.0,INACTIVE,INACTIVE,9.0,0.0,102.0,INACTIVE,INACTIVE,17.0,60.0,0.0,10.0,INACTIVE,INACTIVE
81,2000,DEC_SF3,Housing Prices,Contract Rent 1000 to 1249,120.0,255.0,INACTIVE,INACTIVE,88.0,138.0,341.0,INACTIVE,INACTIVE,198.0,131.0,128.0,INACTIVE,INACTIVE,55.0,161.0,274.0,314.0,INACTIVE,INACTIVE
82,2000,DEC_SF3,Housing Prices,Contract Rent 1250 to 1499,53.0,142.0,INACTIVE,INACTIVE,95.0,119.0,165.0,INACTIVE,INACTIVE,288.0,109.0,46.0,INACTIVE,INACTIVE,55.0,121.0,175.0,131.0,INACTIVE,INACTIVE
83,2000,DEC_SF3,Housing Prices,Contract Rent 150 to 199,62.0,206.0,INACTIVE,INACTIVE,0.0,175.0,101.0,INACTIVE,INACTIVE,11.0,47.0,501.0,INACTIVE,INACTIVE,0.0,71.0,8.0,52.0,INACTIVE,INACTIVE
84,2000,DEC_SF3,Housing Prices,Contract Rent 1500 to 1999,106.0,272.0,INACTIVE,INACTIVE,56.0,387.0,307.0,INACTIVE,INACTIVE,320.0,123.0,155.0,INACTIVE,INACTIVE,46.0,155.0,149.0,275.0,INACTIVE,INACTIVE
85,2000,DEC_SF3,Housing Prices,Contract Rent 200 to 249,24.0,58.0,INACTIVE,INACTIVE,0.0,61.0,49.0,INACTIVE,INACTIVE,56.0,7.0,217.0,INACTIVE,INACTIVE,0.0,80.0,0.0,41.0,INACTIVE,INACTIVE
86,2000,DEC_SF3,Housing Prices,"Contract Rent 2000 to 2499 (Contract Rent 2000 or more, DEC2000 and ACS2009-2014)",260.0,199.0,INACTIVE,INACTIVE,86.0,145.0,105.0,INACTIVE,INACTIVE,87.0,57.0,80.0,INACTIVE,INACTIVE,7.0,106.0,98.0,110.0,INACTIVE,INACTIVE
87,2000,DEC_SF3,Housing Prices,Contract Rent 250 to 299,20.0,0.0,INACTIVE,INACTIVE,0.0,103.0,84.0,INACTIVE,INACTIVE,9.0,0.0,63.0,INACTIVE,INACTIVE,7.0,40.0,6.0,0.0,INACTIVE,INACTIVE
88,2000,DEC_SF3,Housing Prices,Contract Rent 300 to 349,0.0,23.0,INACTIVE,INACTIVE,7.0,21.0,78.0,INACTIVE,INACTIVE,20.0,7.0,203.0,INACTIVE,INACTIVE,39.0,53.0,8.0,29.0,INACTIVE,INACTIVE
89,2000,DEC_SF3,Housing Prices,Contract Rent 350 to 399,46.0,36.0,INACTIVE,INACTIVE,7.0,106.0,90.0,INACTIVE,INACTIVE,40.0,0.0,173.0,INACTIVE,INACTIVE,60.0,24.0,15.0,98.0,INACTIVE,INACTIVE
90,2000,DEC_SF3,Housing Prices,Contract Rent 400 to 449,22.0,8.0,INACTIVE,INACTIVE,24.0,53.0,51.0,INACTIVE,INACTIVE,37.0,31.0,89.0,INACTIVE,INACTIVE,53.0,63.0,29.0,133.0,INACTIVE,INACTIVE
91,2000,DEC_SF3,Housing Prices,Contract Rent 500 to 549,12.0,11.0,INACTIVE,INACTIVE,0.0,45.0,45.0,INACTIVE,INACTIVE,27.0,32.0,71.0,INACTIVE,INACTIVE,81.0,66.0,76.0,45.0,INACTIVE,INACTIVE
92,2000,DEC_SF3,Housing Prices,Contract Rent 550 to 599,27.0,28.0,INACTIVE,INACTIVE,45.0,35.0,102.0,INACTIVE,INACTIVE,107.0,39.0,162.0,INACTIVE,INACTIVE,116.0,62.0,59.0,108.0,INACTIVE,INACTIVE
93,2000,DEC_SF3,Housing Prices,Contract Rent 600 to 649,33.0,32.0,INACTIVE,INACTIVE,28.0,54.0,81.0,INACTIVE,INACTIVE,78.0,73.0,83.0,INACTIVE,INACTIVE,56.0,66.0,32.0,102.0,INACTIVE,INACTIVE
94,2000,DEC_SF3,Housing Prices,Contract Rent 650 to 699,45.0,29.0,INACTIVE,INACTIVE,20.0,64.0,86.0,INACTIVE,INACTIVE,105.0,35.0,146.0,INACTIVE,INACTIVE,94.0,99.0,58.0,206.0,INACTIVE,INACTIVE
95,2000,DEC_SF3,Housing Prices,Contract Rent 700 to 749,61.0,45.0,INACTIVE,INACTIVE,6.0,47.0,142.0,INACTIVE,INACTIVE,39.0,43.0,73.0,INACTIVE,INACTIVE,108.0,95.0,73.0,226.0,INACTIVE,INACTIVE
96,2000,DEC_SF3,Housing Prices,Contract Rent 750 to 749,25.0,82.0,INACTIVE,INACTIVE,32.0,17.0,124.0,INACTIVE,INACTIVE,49.0,70.0,48.0,INACTIVE,INACTIVE,149.0,32.0,117.0,138.0,INACTIVE,INACTIVE
97,2000,DEC_SF3,Housing Prices,Contract Rent 750 to 799,55.0,60.0,INACTIVE,INACTIVE,20.0,38.0,98.0,INACTIVE,INACTIVE,16.0,58.0,42.0,INACTIVE,INACTIVE,99.0,72.0,88.0,153.0,INACTIVE,INACTIVE
98,2000,DEC_SF3,Housing Prices,Contract Rent 800 to 899,104.0,185.0,INACTIVE,INACTIVE,40.0,42.0,231.0,INACTIVE,INACTIVE,75.0,100.0,76.0,INACTIVE,INACTIVE,173.0,222.0,148.0,328.0,INACTIVE,INACTIVE
99,2000,DEC_SF3,Housing Prices,Contract Rent 900 to 999,66.0,212.0,INACTIVE,INACTIVE,56.0,83.0,245.0,INACTIVE,INACTIVE,75.0,87.0,24.0,INACTIVE,INACTIVE,119.0,81.0,171.0,218.0,INACTIVE,INACTIVE
100,2000,DEC_SF3,Housing Prices,Contract Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,9.0,0.0,INACTIVE,INACTIVE,31.0,7.0,0.0,INACTIVE,INACTIVE,0.0,10.0,0.0,14.0,INACTIVE,INACTIVE
101,2000,DEC_SF3,Housing Prices,Contract Rent Total,1189.0,1928.0,INACTIVE,INACTIVE,631.0,1807.0,2644.0,INACTIVE,INACTIVE,1698.0,1072.0,2482.0,INACTIVE,INACTIVE,1360.0,1749.0,1584.0,2770.0,INACTIVE,INACTIVE
102,2000,DEC_SF3,Housing Prices,Contract Rent Total No cash Rent (ACS2015-),48.0,26.0,INACTIVE,INACTIVE,8.0,12.0,75.0,INACTIVE,INACTIVE,21.0,16.0,0.0,INACTIVE,INACTIVE,26.0,10.0,0.0,39.0,INACTIVE,INACTIVE
103,2000,DEC_SF3,Housing Prices,"Contract Rent Total No cash Rent (No cash rent, DEC2000 and ACS2009-2014)",48.0,26.0,INACTIVE,INACTIVE,8.0,12.0,75.0,INACTIVE,INACTIVE,21.0,16.0,0.0,INACTIVE,INACTIVE,26.0,10.0,0.0,39.0,INACTIVE,INACTIVE
104,2000,DEC_SF3,Housing Prices,Contract Rent Total With cash Rent,1141.0,1902.0,INACTIVE,INACTIVE,623.0,1795.0,2569.0,INACTIVE,INACTIVE,1677.0,1056.0,2482.0,INACTIVE,INACTIVE,1334.0,1739.0,1584.0,2731.0,INACTIVE,INACTIVE
105,2000,DEC_SF3,Housing Prices,Extremely Rent Burdened,0.1581160639192599,0.1172199170124481,INACTIVE,INACTIVE,0.1648177496038035,0.2224681793027116,0.1853252647503782,INACTIVE,INACTIVE,0.2137809187279152,0.1986940298507462,0.1865431103948428,INACTIVE,INACTIVE,0.1389705882352941,0.1406518010291595,0.1584595959595959,0.1166064981949458,INACTIVE,INACTIVE
106,2000,DEC_SF3,Housing Prices,Home Value 10000 to 14999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
107,2000,DEC_SF3,Housing Prices,Home Value 100000 to 124999,0.0,0.0,INACTIVE,INACTIVE,0.0,16.0,0.0,INACTIVE,INACTIVE,49.0,0.0,22.0,INACTIVE,INACTIVE,0.0,0.0,12.0,0.0,INACTIVE,INACTIVE
108,2000,DEC_SF3,Housing Prices,"Home Value 1000000 to 1499999 (1000000 or more, DEC2000 and ACS2009-2014)",30.0,119.0,INACTIVE,INACTIVE,74.0,7.0,56.0,INACTIVE,INACTIVE,0.0,0.0,31.0,INACTIVE,INACTIVE,0.0,33.0,11.0,8.0,INACTIVE,INACTIVE
109,2000,DEC_SF3,Housing Prices,Home Value 125000 to 149999,0.0,21.0,INACTIVE,INACTIVE,0.0,50.0,0.0,INACTIVE,INACTIVE,16.0,8.0,0.0,INACTIVE,INACTIVE,0.0,0.0,15.0,13.0,INACTIVE,INACTIVE
110,2000,DEC_SF3,Housing Prices,Home Value 15000 to 19999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,7.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
111,2000,DEC_SF3,Housing Prices,Home Value 150000 to 174999,0.0,21.0,INACTIVE,INACTIVE,0.0,8.0,0.0,INACTIVE,INACTIVE,5.0,14.0,19.0,INACTIVE,INACTIVE,0.0,0.0,0.0,8.0,INACTIVE,INACTIVE
112,2000,DEC_SF3,Housing Prices,Home Value 175000 to 199999,9.0,19.0,INACTIVE,INACTIVE,0.0,16.0,6.0,INACTIVE,INACTIVE,25.0,20.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,7.0,INACTIVE,INACTIVE
113,2000,DEC_SF3,Housing Prices,Home Value 20000 to 24999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,6.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
114,2000,DEC_SF3,Housing Prices,Home Value 200000 to 249999,54.0,12.0,INACTIVE,INACTIVE,8.0,0.0,49.0,INACTIVE,INACTIVE,28.0,55.0,0.0,INACTIVE,INACTIVE,14.0,7.0,20.0,7.0,INACTIVE,INACTIVE
115,2000,DEC_SF3,Housing Prices,Home Value 25000 to 29999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
116,2000,DEC_SF3,Housing Prices,Home Value 250000 to 299999,54.0,19.0,INACTIVE,INACTIVE,20.0,16.0,69.0,INACTIVE,INACTIVE,81.0,80.0,30.0,INACTIVE,INACTIVE,10.0,7.0,11.0,61.0,INACTIVE,INACTIVE
117,2000,DEC_SF3,Housing Prices,Home Value 30000 to 34999 ,0.0,0.0,INACTIVE,INACTIVE,6.0,0.0,0.0,INACTIVE,INACTIVE,10.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
118,2000,DEC_SF3,Housing Prices,Home Value 300000 to 399999,88.0,55.0,INACTIVE,INACTIVE,22.0,44.0,75.0,INACTIVE,INACTIVE,141.0,66.0,33.0,INACTIVE,INACTIVE,17.0,40.0,35.0,91.0,INACTIVE,INACTIVE
119,2000,DEC_SF3,Housing Prices,Home Value 35000 to 39999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,18.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
120,2000,DEC_SF3,Housing Prices,Home Value 40000 to 49999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,18.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
121,2000,DEC_SF3,Housing Prices,Home Value 400000 to 499999,54.0,65.0,INACTIVE,INACTIVE,24.0,44.0,70.0,INACTIVE,INACTIVE,49.0,72.0,31.0,INACTIVE,INACTIVE,32.0,16.0,42.0,41.0,INACTIVE,INACTIVE
122,2000,DEC_SF3,Housing Prices,Home Value 50000 to 59999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,0.0,INACTIVE,INACTIVE,9.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
123,2000,DEC_SF3,Housing Prices,Home Value 500000 to 749999,114.0,106.0,INACTIVE,INACTIVE,74.0,16.0,159.0,INACTIVE,INACTIVE,0.0,29.0,0.0,INACTIVE,INACTIVE,9.0,105.0,43.0,137.0,INACTIVE,INACTIVE
124,2000,DEC_SF3,Housing Prices,Home Value 60000 to 69999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,0.0,INACTIVE,INACTIVE,0.0,5.0,0.0,INACTIVE,INACTIVE,0.0,0.0,5.0,0.0,INACTIVE,INACTIVE
125,2000,DEC_SF3,Housing Prices,Home Value 70000 to 79999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
126,2000,DEC_SF3,Housing Prices,Home Value 750000 to 999999,30.0,26.0,INACTIVE,INACTIVE,86.0,38.0,36.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,17.0,60.0,29.0,51.0,INACTIVE,INACTIVE
127,2000,DEC_SF3,Housing Prices,Home Value 80000 to 89999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,24.0,0.0,20.0,INACTIVE,INACTIVE,0.0,0.0,7.0,0.0,INACTIVE,INACTIVE
128,2000,DEC_SF3,Housing Prices,Home Value 90000 to 99999 ,0.0,0.0,INACTIVE,INACTIVE,0.0,8.0,0.0,INACTIVE,INACTIVE,19.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
129,2000,DEC_SF3,Housing Prices,Home Value Less than 10000,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,16.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
130,2000,DEC_SF3,Housing Prices,Home Value Total,433.0,463.0,INACTIVE,INACTIVE,314.0,287.0,567.0,INACTIVE,INACTIVE,474.0,349.0,186.0,INACTIVE,INACTIVE,99.0,268.0,230.0,424.0,INACTIVE,INACTIVE
131,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage,0.0,121.0,INACTIVE,INACTIVE,93.0,8.0,102.0,INACTIVE,INACTIVE,11.0,0.0,35.0,INACTIVE,INACTIVE,40.0,69.0,26.0,112.0,INACTIVE,INACTIVE
132,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 0 to 30%,0.0,54.0,INACTIVE,INACTIVE,71.0,8.0,55.0,INACTIVE,INACTIVE,0.0,0.0,35.0,INACTIVE,INACTIVE,12.0,38.0,16.0,40.0,INACTIVE,INACTIVE
133,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 30-50%,0.0,29.0,INACTIVE,INACTIVE,7.0,0.0,38.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,7.0,26.0,0.0,50.0,INACTIVE,INACTIVE
134,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage 50%+,0.0,38.0,INACTIVE,INACTIVE,15.0,0.0,9.0,INACTIVE,INACTIVE,11.0,0.0,0.0,INACTIVE,INACTIVE,21.0,5.0,10.0,22.0,INACTIVE,INACTIVE
135,2000,DEC_SF3,Housing Prices,Housing Units with a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
136,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage,0.0,19.0,INACTIVE,INACTIVE,21.0,12.0,6.0,INACTIVE,INACTIVE,0.0,6.0,16.0,INACTIVE,INACTIVE,9.0,46.0,24.0,14.0,INACTIVE,INACTIVE
137,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 0 to 30%,0.0,19.0,INACTIVE,INACTIVE,21.0,12.0,0.0,INACTIVE,INACTIVE,0.0,6.0,16.0,INACTIVE,INACTIVE,9.0,46.0,24.0,14.0,INACTIVE,INACTIVE
138,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 30-50%,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,6.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
139,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage 50%+,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
140,2000,DEC_SF3,Housing Prices,Housing Units without a Mortgage Not Computed,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0,0.0,0.0,0.0,INACTIVE,INACTIVE
141,2000,DEC_SF3,Housing Prices,Median Contract Rent,952.2727272727273,960.8490566037736,INACTIVE,INACTIVE,1038.3522727272727,819.6428571428571,823.7012987012987,INACTIVE,INACTIVE,1068.8131313131314,839.5,394.7976878612717,INACTIVE,INACTIVE,712.0805369127517,783.6805555555555,943.859649122807,801.6006097560976,INACTIVE,INACTIVE
142,2000,DEC_SF3,Housing Prices,Median Home Value,421296.2962962963,545990.5660377359,INACTIVE,INACTIVE,758720.9302325582,312500.0,453571.4285714286,INACTIVE,INACTIVE,270987.65432098764,295312.5,306060.6060606061,INACTIVE,INACTIVE,426562.5,652380.9523809524,423809.5238095238,460975.6097560976,INACTIVE,INACTIVE
143,2000,DEC_SF3,Housing Prices,Median Rent,974.0,984.4221105527638,INACTIVE,INACTIVE,1132.621951219512,839.9038461538462,839.0330188679245,INACTIVE,INACTIVE,1082.359813084112,924.7619047619048,426.1904761904762,INACTIVE,INACTIVE,740.8496732026143,808.9139344262295,1011.4754098360656,812.0370370370371,INACTIVE,INACTIVE
144,2000,DEC_SF3,Housing Prices,Median Rent as % of Household Income,25.778529411764705,24.745652173913044,INACTIVE,INACTIVE,21.1984375,30.215942028985506,25.892716049382717,INACTIVE,INACTIVE,26.70058823529412,26.95721153846154,28.35667396061269,INACTIVE,INACTIVE,25.015608465608462,25.408461538461538,25.5658203125,24.25765171503958,INACTIVE,INACTIVE
145,2000,DEC_SF3,Housing Prices,Rent 100 to 149,0.0,0.0,INACTIVE,INACTIVE,13.0,53.0,44.0,INACTIVE,INACTIVE,9.0,0.0,79.0,INACTIVE,INACTIVE,6.0,30.0,0.0,0.0,INACTIVE,INACTIVE
146,2000,DEC_SF3,Housing Prices,Rent 1000 to 1249,132.0,279.0,INACTIVE,INACTIVE,82.0,184.0,395.0,INACTIVE,INACTIVE,214.0,160.0,132.0,INACTIVE,INACTIVE,82.0,145.0,305.0,376.0,INACTIVE,INACTIVE
147,2000,DEC_SF3,Housing Prices,Rent 1250 to 1499,53.0,160.0,INACTIVE,INACTIVE,131.0,128.0,167.0,INACTIVE,INACTIVE,240.0,109.0,54.0,INACTIVE,INACTIVE,55.0,136.0,233.0,135.0,INACTIVE,INACTIVE
148,2000,DEC_SF3,Housing Prices,Rent 150 to 199,54.0,195.0,INACTIVE,INACTIVE,0.0,144.0,101.0,INACTIVE,INACTIVE,11.0,33.0,405.0,INACTIVE,INACTIVE,11.0,33.0,0.0,37.0,INACTIVE,INACTIVE
149,2000,DEC_SF3,Housing Prices,Rent 1500 to 1999,106.0,282.0,INACTIVE,INACTIVE,50.0,378.0,325.0,INACTIVE,INACTIVE,368.0,116.0,146.0,INACTIVE,INACTIVE,46.0,156.0,170.0,279.0,INACTIVE,INACTIVE
150,2000,DEC_SF3,Housing Prices,Rent 200 to 249,32.0,77.0,INACTIVE,INACTIVE,0.0,84.0,37.0,INACTIVE,INACTIVE,44.0,21.0,232.0,INACTIVE,INACTIVE,0.0,107.0,8.0,23.0,INACTIVE,INACTIVE
151,2000,DEC_SF3,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",260.0,199.0,INACTIVE,INACTIVE,92.0,154.0,114.0,INACTIVE,INACTIVE,87.0,64.0,89.0,INACTIVE,INACTIVE,7.0,112.0,98.0,119.0,INACTIVE,INACTIVE
152,2000,DEC_SF3,Housing Prices,Rent 250 to 299,13.0,11.0,INACTIVE,INACTIVE,0.0,83.0,74.0,INACTIVE,INACTIVE,21.0,0.0,111.0,INACTIVE,INACTIVE,0.0,52.0,0.0,42.0,INACTIVE,INACTIVE
153,2000,DEC_SF3,Housing Prices,Rent 300 to 349,7.0,23.0,INACTIVE,INACTIVE,0.0,34.0,58.0,INACTIVE,INACTIVE,20.0,7.0,128.0,INACTIVE,INACTIVE,31.0,68.0,6.0,7.0,INACTIVE,INACTIVE
154,2000,DEC_SF3,Housing Prices,Rent 350 to 399,46.0,25.0,INACTIVE,INACTIVE,14.0,107.0,82.0,INACTIVE,INACTIVE,27.0,0.0,264.0,INACTIVE,INACTIVE,19.0,25.0,0.0,101.0,INACTIVE,INACTIVE
155,2000,DEC_SF3,Housing Prices,Rent 400 to 449,16.0,19.0,INACTIVE,INACTIVE,24.0,51.0,39.0,INACTIVE,INACTIVE,41.0,15.0,42.0,INACTIVE,INACTIVE,66.0,23.0,35.0,57.0,INACTIVE,INACTIVE
156,2000,DEC_SF3,Housing Prices,Rent 450 to 499,18.0,11.0,INACTIVE,INACTIVE,0.0,42.0,77.0,INACTIVE,INACTIVE,28.0,26.0,128.0,INACTIVE,INACTIVE,60.0,68.0,33.0,92.0,INACTIVE,INACTIVE
157,2000,DEC_SF3,Housing Prices,Rent 500 to 549,12.0,0.0,INACTIVE,INACTIVE,0.0,35.0,84.0,INACTIVE,INACTIVE,96.0,38.0,80.0,INACTIVE,INACTIVE,118.0,41.0,73.0,85.0,INACTIVE,INACTIVE
